case,domain,n_rows,task,method,bytes,reduction_pct,answer_preserved,invariants_preserved,recovered,latency_us
46,incident_ops,100,negative_evidence,Task-aware unverified,78,99.95878990246943,0,0,0,0.461
46,incident_ops,100,negative_evidence,Pattern-retention guard,48989,74.11741707788708,1,1,0,99.299
46,incident_ops,100,negative_evidence,Invariant-preserving gate,48991,74.11636040871963,1,1,0,96.845
47,incident_ops,100,threshold,Raw,189274,0.0,1,1,0,0.0
47,incident_ops,100,threshold,Fixed projection,19257,89.82586092120418,0,0,0,92.659
47,incident_ops,100,threshold,Head-tail sampling,37690,80.0870695393979,0,0,0,0.48
47,incident_ops,100,threshold,Anomaly sampling,48991,74.11636040871963,1,1,0,90.927
47,incident_ops,100,threshold,Task-aware unverified,181,99.90437144034574,1,1,0,4.838
47,incident_ops,100,threshold,Pattern-retention guard,75347,60.19157412005875,1,1,1,106.961
47,incident_ops,100,threshold,Invariant-preserving gate,48991,74.11636040871963,1,1,0,99.73
48,incident_ops,100,provenance,Raw,189274,0.0,1,1,0,0.0
48,incident_ops,100,provenance,Fixed projection,19257,89.82586092120418,0,0,0,91.507
48,incident_ops,100,provenance,Head-tail sampling,37690,80.0870695393979,0,0,0,0.541
48,incident_ops,100,provenance,Anomaly sampling,48991,74.11636040871963,1,1,0,88.533
48,incident_ops,100,provenance,Task-aware unverified,1111,99.41302027748132,1,1,0,9.284
48,incident_ops,100,provenance,Pattern-retention guard,48989,74.11741707788708,1,1,0,103.305
48,incident_ops,100,provenance,Invariant-preserving gate,48991,74.11636040871963,1,1,0,103.756
49,incident_ops,100,lookup,Raw,189328,0.0,1,1,0,0.0
49,incident_ops,100,lookup,Fixed projection,19284,89.81450181695259,0,0,0,99.609
49,incident_ops,100,lookup,Head-tail sampling,37635,80.12179920561142,0,0,0,0.571
49,incident_ops,100,lookup,Anomaly sampling,41449,78.10730583960111,0,0,0,96.906
49,incident_ops,100,lookup,Task-aware unverified,448,99.7633736161582,1,1,0,4.396
49,incident_ops,100,lookup,Pattern-retention guard,43328,77.11484830558607,1,1,1,103.316
49,incident_ops,100,lookup,Invariant-preserving gate,444,99.76548635172821,1,1,1,111.027
50,incident_ops,100,rare_event,Raw,189328,0.0,1,1,0,0.0
50,incident_ops,100,rare_event,Fixed projection,19284,89.81450181695259,1,1,0,93.05
50,incident_ops,100,rare_event,Head-tail sampling,37635,80.12179920561142,0,0,0,0.491
50,incident_ops,100,rare_event,Anomaly sampling,41449,78.10730583960111,1,1,0,100.231
50,incident_ops,100,rare_event,Task-aware unverified,347,99.81672018930111,1,1,0,6.139
50,incident_ops,100,rare_event,Pattern-retention guard,41447,78.10836220738612,1,1,0,108.994
50,incident_ops,100,rare_event,Invariant-preserving gate,41449,78.10730583960111,1,1,0,97.707
51,incident_ops,100,latest_state,Raw,189328,0.0,1,1,0,0.0
51,incident_ops,100,latest_state,Fixed projection,19284,89.81450181695259,1,1,0,89.004
51,incident_ops,100,latest_state,Head-tail sampling,37635,80.12179920561142,0,0,0,0.481
51,incident_ops,100,latest_state,Anomaly sampling,41449,78.10730583960111,1,0,0,86.54
51,incident_ops,100,latest_state,Task-aware unverified,170,99.91020873827432,0,0,0,4.447
51,incident_ops,100,latest_state,Pattern-retention guard,60288,68.15684948871798,1,1,1,108.222
51,incident_ops,100,latest_state,Invariant-preserving gate,1097,99.4205822699231,1,1,1,111.747
52,incident_ops,100,aggregation,Raw,189328,0.0,1,1,0,0.0
52,incident_ops,100,aggregation,Fixed projection,19284,89.81450181695259,0,0,0,89.835
52,incident_ops,100,aggregation,Head-tail sampling,37635,80.12179920561142,0,0,0,0.501
52,incident_ops,100,aggregation,Anomaly sampling,41449,78.10730583960111,0,0,0,98.989
52,incident_ops,100,aggregation,Task-aware unverified,703,99.62868672356969,1,1,0,14.411
52,incident_ops,100,aggregation,Pattern-retention guard,67737,64.22240767345559,1,1,1,106.219
52,incident_ops,100,aggregation,Invariant-preserving gate,699,99.6307994591397,1,1,1,123.125
53,incident_ops,100,join,Raw,189328,0.0,1,1,0,0.0
53,incident_ops,100,join,Fixed projection,19284,89.81450181695259,0,0,0,91.888
53,incident_ops,100,join,Head-tail sampling,37635,80.12179920561142,0,0,0,0.551
53,incident_ops,100,join,Anomaly sampling,41449,78.10730583960111,0,0,0,94.622
53,incident_ops,100,join,Task-aware unverified,1368,99.2774444350545,1,1,0,15.013
53,incident_ops,100,join,Pattern-retention guard,64012,66.18989267303303,1,1,1,100.491
53,incident_ops,100,join,Invariant-preserving gate,1364,99.27955717062453,1,1,1,123.846
54,incident_ops,100,negative_evidence,Raw,189328,0.0,1,1,0,0.0
54,incident_ops,100,negative_evidence,Fixed projection,19284,89.81450181695259,1,1,0,91.027
54,incident_ops,100,negative_evidence,Head-tail sampling,37635,80.12179920561142,0,0,0,0.47
54,incident_ops,100,negative_evidence,Anomaly sampling,41449,78.10730583960111,0,0,0,89.244
54,incident_ops,100,negative_evidence,Task-aware unverified,78,99.9588016563847,0,0,0,0.431
54,incident_ops,100,negative_evidence,Pattern-retention guard,45208,76.12186258767852,1,1,1,98.468
54,incident_ops,100,negative_evidence,Invariant-preserving gate,195,99.89700414096173,1,1,1,104.907
55,incident_ops,100,threshold,Raw,189328,0.0,1,1,0,0.0
55,incident_ops,100,threshold,Fixed projection,19284,89.81450181695259,0,0,0,91.968
55,incident_ops,100,threshold,Head-tail sampling,37635,80.12179920561142,0,0,0,0.461
55,incident_ops,100,threshold,Anomaly sampling,41449,78.10730583960111,1,1,0,90.827
55,incident_ops,100,threshold,Task-aware unverified,181,99.90439871545678,1,1,0,4.877
55,incident_ops,100,threshold,Pattern-retention guard,73563,61.1452083157272,1,1,1,103.055
55,incident_ops,100,threshold,Invariant-preserving gate,41449,78.10730583960111,1,1,0,98.047
56,incident_ops,100,provenance,Raw,189328,0.0,1,1,0,0.0
56,incident_ops,100,provenance,Fixed projection,19284,89.81450181695259,0,0,0,91.056
56,incident_ops,100,provenance,Head-tail sampling,37635,80.12179920561142,0,0,0,0.45
56,incident_ops,100,provenance,Anomaly sampling,41449,78.10730583960111,1,1,0,88.393
56,incident_ops,100,provenance,Task-aware unverified,600,99.68308966449759,1,1,0,6.079
56,incident_ops,100,provenance,Pattern-retention guard,41447,78.10836220738612,1,1,0,103.075
56,incident_ops,100,provenance,Invariant-preserving gate,41449,78.10730583960111,1,1,0,105.038
57,incident_ops,100,lookup,Raw,189354,0.0,1,1,0,0.0
57,incident_ops,100,lookup,Fixed projection,19305,89.80481003834089,0,0,0,92.489
57,incident_ops,100,lookup,Head-tail sampling,37832,80.02049072108326,0,0,0,0.481
57,incident_ops,100,lookup,Anomaly sampling,49074,74.08346272061851,0,0,0,93.661
57,incident_ops,100,lookup,Task-aware unverified,448,99.76340610707986,1,1,0,4.337
57,incident_ops,100,lookup,Pattern-retention guard,50951,73.09219768264732,1,1,1,99.69
57,incident_ops,100,lookup,Invariant-preserving gate,444,99.76551855255235,1,1,1,99.88
58,incident_ops,100,rare_event,Raw,189354,0.0,1,1,0,0.0
58,incident_ops,100,rare_event,Fixed projection,19305,89.80481003834089,1,1,0,89.344
58,incident_ops,100,rare_event,Head-tail sampling,37832,80.02049072108326,0,0,0,0.46
58,incident_ops,100,rare_event,Anomaly sampling,49074,74.08346272061851,1,1,0,88.173
58,incident_ops,100,rare_event,Task-aware unverified,433,99.77132777760174,1,1,0,6.339
58,incident_ops,100,rare_event,Pattern-retention guard,49072,74.08451894335477,1,1,0,100.812
58,incident_ops,100,rare_event,Invariant-preserving gate,49074,74.08346272061851,1,1,0,94.311
59,incident_ops,100,latest_state,Raw,189354,0.0,1,1,0,0.0
59,incident_ops,100,latest_state,Fixed projection,19305,89.80481003834089,1,1,0,91.848
59,incident_ops,100,latest_state,Head-tail sampling,37832,80.02049072108326,0,0,0,0.541
59,incident_ops,100,latest_state,Anomaly sampling,49074,74.08346272061851,0,0,0,93.731
59,incident_ops,100,latest_state,Task-aware unverified,171,99.90969295605056,1,0,0,5.057
59,incident_ops,100,latest_state,Pattern-retention guard,60370,68.11791670627501,1,1,1,102.254
59,incident_ops,100,latest_state,Invariant-preserving gate,725,99.61711925810916,1,1,1,108.884
60,incident_ops,100,aggregation,Raw,189354,0.0,1,1,0,0.0
60,incident_ops,100,aggregation,Fixed projection,19305,89.80481003834089,0,0,0,91.978
60,incident_ops,100,aggregation,Head-tail sampling,37832,80.02049072108326,0,0,0,0.481
60,incident_ops,100,aggregation,Anomaly sampling,49074,74.08346272061851,0,0,0,91.487
60,incident_ops,100,aggregation,Task-aware unverified,798,99.578567128236,1,1,0,15.864
60,incident_ops,100,aggregation,Pattern-retention guard,75418,60.170896838725355,1,1,1,101.242
60,incident_ops,100,aggregation,Invariant-preserving gate,794,99.58067957370851,1,1,1,134.873
61,incident_ops,100,join,Raw,189354,0.0,1,1,0,0.0
61,incident_ops,100,join,Fixed projection,19305,89.80481003834089,0,0,0,91.848
61,incident_ops,100,join,Head-tail sampling,37832,80.02049072108326,0,0,0,0.491
61,incident_ops,100,join,Anomaly sampling,49074,74.08346272061851,0,0,0,87.452
61,incident_ops,100,join,Task-aware unverified,1183,99.37524425150775,1,1,0,13.019
61,incident_ops,100,join,Pattern-retention guard,65948,65.17211149487203,1,1,1,98.758
61,incident_ops,100,join,Invariant-preserving gate,1179,99.37735669698026,1,1,1,119.499
62,incident_ops,100,negative_evidence,Raw,189354,0.0,1,1,0,0.0
62,incident_ops,100,negative_evidence,Fixed projection,19305,89.80481003834089,1,1,0,90.656
62,incident_ops,100,negative_evidence,Head-tail sampling,37832,80.02049072108326,0,0,0,0.531
62,incident_ops,100,negative_evidence,Anomaly sampling,49074,74.08346272061851,0,0,0,85.969
62,incident_ops,100,negative_evidence,Task-aware unverified,78,99.95880731328623,0,0,0,0.491
62,incident_ops,100,negative_evidence,Pattern-retention guard,58516,69.09703518277934,1,1,1,102.404
62,incident_ops,100,negative_evidence,Invariant-preserving gate,315,99.83364491904054,1,1,1,113.06
63,incident_ops,100,threshold,Raw,189354,0.0,1,1,0,0.0
63,incident_ops,100,threshold,Fixed projection,19305,89.80481003834089,0,0,0,89.264
63,incident_ops,100,threshold,Head-tail sampling,37832,80.02049072108326,0,0,0,0.491
63,incident_ops,100,threshold,Anomaly sampling,49074,74.08346272061851,1,1,0,86.339
63,incident_ops,100,threshold,Task-aware unverified,181,99.90441184236933,1,1,0,5.077
63,incident_ops,100,threshold,Pattern-retention guard,86731,54.19637293112372,1,1,1,100.872
63,incident_ops,100,threshold,Invariant-preserving gate,49074,74.08346272061851,1,1,0,98.538
64,incident_ops,100,provenance,Raw,189354,0.0,1,1,0,0.0
64,incident_ops,100,provenance,Fixed projection,19305,89.80481003834089,0,0,0,94.272
64,incident_ops,100,provenance,Head-tail sampling,37832,80.02049072108326,0,0,0,0.53
64,incident_ops,100,provenance,Anomaly sampling,49074,74.08346272061851,1,1,0,90.746
64,incident_ops,100,provenance,Task-aware unverified,873,99.53895877562661,1,1,0,8.623
64,incident_ops,100,provenance,Pattern-retention guard,49072,74.08451894335477,1,1,0,110.936
64,incident_ops,100,provenance,Invariant-preserving gate,49074,74.08346272061851,1,1,0,97.356
65,incident_ops,100,lookup,Raw,189571,0.0,1,1,0,0.0
65,incident_ops,100,lookup,Fixed projection,19316,89.81067779354437,0,0,0,93.761
65,incident_ops,100,lookup,Head-tail sampling,37672,80.127762157714,0,0,0,0.52
65,incident_ops,100,lookup,Anomaly sampling,54551,71.22397413106435,0,0,0,92.769
65,incident_ops,100,lookup,Task-aware unverified,448,99.76367693370821,1,1,0,4.547
65,incident_ops,100,lookup,Pattern-retention guard,56399,70.24914148261074,1,1,1,101.652
65,incident_ops,100,lookup,Invariant-preserving gate,444,99.76578696108582,1,1,1,109.084
66,incident_ops,100,rare_event,Raw,189571,0.0,1,1,0,0.0
66,incident_ops,100,rare_event,Fixed projection,19316,89.81067779354437,1,1,0,90.877
66,incident_ops,100,rare_event,Head-tail sampling,37672,80.127762157714,0,0,0,0.48
66,incident_ops,100,rare_event,Anomaly sampling,54551,71.22397413106435,1,1,0,87.882
66,incident_ops,100,rare_event,Task-aware unverified,528,99.7214763861561,1,1,0,7.21
66,incident_ops,100,rare_event,Pattern-retention guard,54549,71.22502914475315,1,1,0,99.209
66,incident_ops,100,rare_event,Invariant-preserving gate,54551,71.22397413106435,1,1,0,98.238
67,incident_ops,100,latest_state,Raw,189571,0.0,1,1,0,0.0
67,incident_ops,100,latest_state,Fixed projection,19316,89.81067779354437,1,1,0,91.537
67,incident_ops,100,latest_state,Head-tail sampling,37672,80.127762157714,0,0,0,0.44
67,incident_ops,100,latest_state,Anomaly sampling,54551,71.22397413106435,0,0,0,84.346
67,incident_ops,100,latest_state,Task-aware unverified,172,99.90926882276298,0,0,0,4.667
67,incident_ops,100,latest_state,Pattern-retention guard,63966,66.25749719102605,1,1,1,99.089
67,incident_ops,100,latest_state,Invariant-preserving gate,723,99.61861255149785,1,1,1,107.321
68,incident_ops,100,aggregation,Raw,189571,0.0,1,1,0,0.0
68,incident_ops,100,aggregation,Fixed projection,19316,89.81067779354437,0,0,0,92.479
68,incident_ops,100,aggregation,Head-tail sampling,37672,80.127762157714,0,0,0,0.48
68,incident_ops,100,aggregation,Anomaly sampling,54551,71.22397413106435,0,0,0,87.992
68,incident_ops,100,aggregation,Task-aware unverified,703,99.62916268838589,1,1,0,14.562
68,incident_ops,100,aggregation,Pattern-retention guard,73427,61.2667549361453,1,1,1,103.676
68,incident_ops,100,aggregation,Invariant-preserving gate,699,99.63127271576349,1,1,1,111.697
69,incident_ops,100,join,Raw,189571,0.0,1,1,0,0.0
69,incident_ops,100,join,Fixed projection,19316,89.81067779354437,0,0,0,92.499
69,incident_ops,100,join,Head-tail sampling,37672,80.127762157714,0,0,0,0.471
69,incident_ops,100,join,Anomaly sampling,54551,71.22397413106435,0,0,0,86.51
69,incident_ops,100,join,Task-aware unverified,1091,99.42449003275817,1,1,0,12.849
69,incident_ops,100,join,Pattern-retention guard,69674,63.2464881231834,1,1,1,100.371
69,incident_ops,100,join,Invariant-preserving gate,1087,99.42660006013578,1,1,1,119.82
70,incident_ops,100,negative_evidence,Raw,189571,0.0,1,1,0,0.0
70,incident_ops,100,negative_evidence,Fixed projection,19316,89.81067779354437,1,1,0,91.628
70,incident_ops,100,negative_evidence,Head-tail sampling,37672,80.127762157714,0,0,0,0.48
70,incident_ops,100,negative_evidence,Anomaly sampling,54551,71.22397413106435,0,0,0,90.316
70,incident_ops,100,negative_evidence,Task-aware unverified,78,99.9588544661367,0,0,0,0.491
70,incident_ops,100,negative_evidence,Pattern-retention guard,58328,69.23158077976062,1,1,1,104.797
70,incident_ops,100,negative_evidence,Invariant-preserving gate,193,99.89819117903055,1,1,1,102.894
71,incident_ops,100,threshold,Raw,189571,0.0,1,1,0,0.0
71,incident_ops,100,threshold,Fixed projection,19316,89.81067779354437,0,0,0,89.745
71,incident_ops,100,threshold,Head-tail sampling,37672,80.127762157714,0,0,0,0.721
71,incident_ops,100,threshold,Anomaly sampling,54551,71.22397413106435,1,1,0,87.562
71,incident_ops,100,threshold,Task-aware unverified,181,99.90452126116335,1,1,0,4.838
71,incident_ops,100,threshold,Pattern-retention guard,80885,57.332608890600355,1,1,1,100.11
71,incident_ops,100,threshold,Invariant-preserving gate,54551,71.22397413106435,1,1,0,94.151
72,incident_ops,100,provenance,Raw,189571,0.0,1,1,0,0.0
72,incident_ops,100,provenance,Fixed projection,19316,89.81067779354437,0,0,0,91.487
72,incident_ops,100,provenance,Head-tail sampling,37672,80.127762157714,0,0,0,0.5
72,incident_ops,100,provenance,Anomaly sampling,54551,71.22397413106435,1,1,0,87.992
72,incident_ops,100,provenance,Task-aware unverified,1135,99.40127973160452,1,1,0,9.164
72,incident_ops,100,provenance,Pattern-retention guard,54549,71.22502914475315,1,1,0,102.393
72,incident_ops,100,provenance,Invariant-preserving gate,54551,71.22397413106435,1,1,0,112.359
73,incident_ops,100,lookup,Raw,189250,0.0,1,1,0,0.0
73,incident_ops,100,lookup,Fixed projection,19232,89.83778071334214,0,0,0,92.349
73,incident_ops,100,lookup,Head-tail sampling,37708,80.07503302509907,0,0,0,0.53
73,incident_ops,100,lookup,Anomaly sampling,47111,75.10647291941875,0,0,0,90.486
73,incident_ops,100,lookup,Task-aware unverified,430,99.77278731836195,1,1,0,4.487
73,incident_ops,100,lookup,Pattern-retention guard,49005,74.10568031704095,1,1,1,96.585
73,incident_ops,100,lookup,Invariant-preserving gate,426,99.77490092470276,1,1,1,98.428
74,incident_ops,100,rare_event,Raw,189250,0.0,1,1,0,0.0
74,incident_ops,100,rare_event,Fixed projection,19232,89.83778071334214,1,1,0,92.078
74,incident_ops,100,rare_event,Head-tail sampling,37708,80.07503302509907,0,0,0,0.471
74,incident_ops,100,rare_event,Anomaly sampling,47111,75.10647291941875,1,1,0,85.619
74,incident_ops,100,rare_event,Task-aware unverified,436,99.76961690885072,1,1,0,6.379
74,incident_ops,100,rare_event,Pattern-retention guard,47109,75.10752972258916,1,1,0,96.295
74,incident_ops,100,rare_event,Invariant-preserving gate,47111,75.10647291941875,1,1,0,97.587
75,incident_ops,100,latest_state,Raw,189250,0.0,1,1,0,0.0
75,incident_ops,100,latest_state,Fixed projection,19232,89.83778071334214,1,1,0,92.098
75,incident_ops,100,latest_state,Head-tail sampling,37708,80.07503302509907,0,0,0,0.51
75,incident_ops,100,latest_state,Anomaly sampling,47111,75.10647291941875,0,0,0,92.71
75,incident_ops,100,latest_state,Task-aware unverified,169,99.91070013210039,0,0,0,4.837
75,incident_ops,100,latest_state,Pattern-retention guard,64067,66.14689564068692,1,1,1,103.395
75,incident_ops,100,latest_state,Invariant-preserving gate,1002,99.47054161162482,1,1,1,108.293
76,incident_ops,100,aggregation,Raw,189250,0.0,1,1,0,0.0
76,incident_ops,100,aggregation,Fixed projection,19232,89.83778071334214,0,0,0,90.726
76,incident_ops,100,aggregation,Head-tail sampling,37708,80.07503302509907,0,0,0,0.52
76,incident_ops,100,aggregation,Anomaly sampling,47111,75.10647291941875,0,0,0,102.604
76,incident_ops,100,aggregation,Task-aware unverified,796,99.57939233817702,1,1,0,15.413
76,incident_ops,100,aggregation,Pattern-retention guard,73430,61.19947159841479,1,1,1,108.233
76,incident_ops,100,aggregation,Invariant-preserving gate,792,99.58150594451783,1,1,1,119.729
77,incident_ops,100,join,Raw,189250,0.0,1,1,0,0.0
77,incident_ops,100,join,Fixed projection,19232,89.83778071334214,0,0,0,89.865
77,incident_ops,100,join,Head-tail sampling,37708,80.07503302509907,0,0,0,0.5
77,incident_ops,100,join,Anomaly sampling,47111,75.10647291941875,0,0,0,86.089
77,incident_ops,100,join,Task-aware unverified,1175,99.37912813738441,1,1,0,13.18
77,incident_ops,100,join,Pattern-retention guard,67716,64.21875825627477,1,1,1,98.508
77,incident_ops,100,join,Invariant-preserving gate,1171,99.38124174372524,1,1,1,132.519
78,incident_ops,100,negative_evidence,Raw,189250,0.0,1,1,0,0.0
